Label,Num,Adjectives,Synonyms
C-High,8,accountable,['accountable']
C-High,9,proactive,['proactive']
C-High,10,committed,"['committed', 'attached']"
E-Low-N-Low-A-Low-C-High-O-Low,1,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
E-Low-N-Low-A-Low-C-High-O-Low,2,disciplined,['disciplined']
E-Low-N-Low-A-Low-C-High-O-Low,3,cautious,"['conservative', 'cautious']"
E-Low-N-Low-A-Low-C-High-O-Low,4,analytical,"['analytical', 'analytic']"
E-Low-N-Low-A-Low-C-High-O-Low,5,traditional,['traditional']
E-Low-N-Low-A-Low-C-High-O-Low,6,competitive,"['free-enterprise', 'competitory', 'competitive', 'private-enterprise']"
E-Low-N-Low-A-Low-C-High-O-Low,7,skeptical,"['skeptical', 'disbelieving', 'sceptical', 'doubting', 'unbelieving']"
E-Low-N-Low-A-Low-C-High-O-Low,8,reliable,"['honest', 'dependable', 'reliable']"
E-Low-N-Low-A-Low-C-High-O-Low,9,hardworking,"['untiring', 'hardworking', 'industrious', 'tireless']"
E-Low-N-Low-A-Low-C-High-O-Low,10,resilient,"['lively', 'resilient', 'live', 'bouncy']"
E-Low-N-High-A-High-C-Low-O-High,1,introverted,"['introverted', 'self-examining', 'introspective']"
E-Low-N-High-A-High-C-Low-O-High,2,anxious,"['dying', 'nervous', 'anxious', 'queasy']"
E-Low-N-High-A-High-C-Low-O-High,3,sensitive,"['sensible', 'sensitive']"
E-Low-N-High-A-High-C-Low-O-High,4,imaginative,"['imaginative', 'inventive']"
E-Low-N-High-A-High-C-Low-O-High,5,creative,"['creative', 'originative']"
E-Low-N-High-A-High-C-Low-O-High,6,dreamy,"['lackadaisical', 'woolgathering', 'moony', 'dreamy']"
E-Low-N-High-A-High-C-Low-O-High,7,reserve,[]
E-Low-N-High-A-High-C-Low-O-High,8,turbulent,"['disruptive', 'troubled', 'tumultuous', 'riotous', 'turbulent']"
E-Low-N-High-A-High-C-Low-O-High,9,indecisive,['indecisive']
E-Low-N-High-A-High-C-Low-O-High,10,vulnerable,['vulnerable']
E-High-N-High-A-Low-C-Low-O-High,1,charismatic,"['charismatic', 'magnetic']"
E-High-N-High-A-Low-C-Low-O-High,2,vibrant,"['vibrant', 'vivacious']"
E-High-N-High-A-Low-C-Low-O-High,3,unpredictable,"['unpredictable', 'irregular']"
E-High-N-High-A-Low-C-Low-O-High,4,passionate,['passionate']
E-High-N-High-A-Low-C-Low-O-High,5,confident,"['positive', 'convinced', 'confident']"
E-High-N-High-A-Low-C-Low-O-High,6,adventurous,"['adventurous', 'adventuresome']"
E-High-N-High-A-Low-C-Low-O-High,7,expressive,['expressive']
E-High-N-High-A-Low-C-Low-O-High,8,unconventional,"['unconventional', 'improper', 'unlawful']"
E-High-N-High-A-Low-C-Low-O-High,9,dramatic,"['spectacular', 'striking', 'dramatic']"
E-High-N-High-A-Low-C-Low-O-High,10,intense,"['intense', 'acute', 'vivid']"
E-Low-N-High-A-High-C-High-O-High,1,introverted,"['introverted', 'self-examining', 'introspective']"
E-Low-N-High-A-High-C-High-O-High,2,reserve,[]
E-Low-N-High-A-High-C-High-O-High,3,anxious,"['dying', 'nervous', 'anxious', 'queasy']"
E-Low-N-High-A-High-C-High-O-High,4,sensitive,"['sensible', 'sensitive']"
E-Low-N-High-A-High-C-High-O-High,5,perfectionistic,[]
E-Low-N-High-A-High-C-High-O-High,6,cautious,"['conservative', 'cautious']"
E-Low-N-High-A-High-C-High-O-High,7,creative,"['creative', 'originative']"
E-Low-N-High-A-High-C-High-O-High,8,nervous,"['nervous', 'anxious', 'queasy', 'uneasy']"
E-Low-N-High-A-High-C-High-O-High,9,empathetic,"['empathic', 'empathetic']"
E-Low-N-High-A-High-C-High-O-High,10,reflective,"['meditative', 'brooding', 'musing', 'contemplative', 'broody']"
E-High-N-High-A-High-C-High-O-Low,1,charismatic,"['charismatic', 'magnetic']"
E-High-N-High-A-High-C-High-O-Low,2,sociable,['sociable']
E-High-N-High-A-High-C-High-O-Low,3,assertive,"['assertive', 'self-assertive', 'self-asserting']"
E-High-N-High-A-High-C-High-O-Low,4,vibrant,"['vibrant', 'vivacious']"
E-High-N-High-A-High-C-High-O-Low,5,talkative,"['talkative', 'chatty', 'gabby', 'garrulous', 'loquacious']"
E-High-N-High-A-High-C-High-O-Low,6,impulsive,"['unprompted', 'driving', 'impulsive']"
E-High-N-High-A-High-C-High-O-Low,7,emotional,"['aroused', 'emotional']"
E-High-N-High-A-High-C-High-O-Low,8,dramatic,"['spectacular', 'striking', 'dramatic']"
E-High-N-High-A-High-C-High-O-Low,9,people-pleasing,[]
E-High-N-High-A-High-C-High-O-Low,10,traditional,['traditional']
E-Low-N-High-A-Low-C-Low-O-High,1,introverted,"['introverted', 'self-examining', 'introspective']"
E-Low-N-High-A-Low-C-Low-O-High,2,reserved,['reserved']
E-Low-N-High-A-Low-C-Low-O-High,3,anxious,"['dying', 'nervous', 'anxious', 'queasy']"
E-Low-N-High-A-Low-C-Low-O-High,4,dysregulated,[]
E-Low-N-High-A-Low-C-Low-O-High,5,rebellious,"['rebellious', 'malcontent', 'disaffected', 'ill-affected']"
E-Low-N-High-A-Low-C-Low-O-High,6,creative,"['creative', 'originative']"
E-Low-N-High-A-Low-C-Low-O-High,7,intellectually,[]
E-Low-N-High-A-Low-C-Low-O-High,8,disorganized,"['disorganized', 'disorganised']"
E-Low-N-High-A-Low-C-Low-O-High,9,self-destructive,"['suicidal', 'self-destructive']"
E-Low-N-High-A-Low-C-Low-O-High,10,introspective,"['introverted', 'self-examining', 'introspective']"
E-High-N-High-A-High-C-Low-O-Low,1,volatile,"['fickle', 'explosive', 'volatile']"
E-High-N-High-A-High-C-Low-O-Low,2,impulsive,"['unprompted', 'driving', 'impulsive']"
E-High-N-High-A-High-C-Low-O-Low,3,dramatic,"['spectacular', 'striking', 'dramatic']"
E-High-N-High-A-High-C-Low-O-Low,4,unpredictable,"['unpredictable', 'irregular']"
E-High-N-High-A-High-C-Low-O-Low,5,rebellious,"['rebellious', 'malcontent', 'disaffected', 'ill-affected']"
E-High-N-High-A-High-C-Low-O-Low,6,emotional,"['aroused', 'emotional']"
E-High-N-High-A-High-C-Low-O-Low,7,frivolous,['frivolous']
E-High-N-High-A-High-C-Low-O-Low,8,chaotic,"['helter-skelter', 'chaotic', 'disorderly']"
E-High-N-High-A-High-C-Low-O-Low,9,passionate,['passionate']
E-High-N-High-A-High-C-Low-O-Low,10,turbulent,"['disruptive', 'troubled', 'tumultuous', 'riotous', 'turbulent']"
E-High-N-Low-A-High-C-High-O-High,1,vibrant,"['vibrant', 'vivacious']"
E-High-N-Low-A-High-C-High-O-High,2,charismatic,"['charismatic', 'magnetic']"
E-High-N-Low-A-High-C-High-O-High,3,adventurous,"['adventurous', 'adventuresome']"
E-High-N-Low-A-High-C-High-O-High,4,enthusiastic,['enthusiastic']
E-High-N-Low-A-High-C-High-O-High,5,confident,"['positive', 'convinced', 'confident']"
E-High-N-Low-A-High-C-High-O-High,6,affable,"['cordial', 'amiable', 'genial', 'affable']"
E-High-N-Low-A-High-C-High-O-High,7,imaginative,"['imaginative', 'inventive']"
E-High-N-Low-A-High-C-High-O-High,8,resilient,"['lively', 'resilient', 'live', 'bouncy']"
E-High-N-Low-A-High-C-High-O-High,9,lively,"['lively', 'alert', 'brisk', 'racy']"
E-High-N-Low-A-High-C-High-O-High,10,dynamic,"['dynamic', 'active', 'dynamical']"
E-High-N-Low-A-Low-C-High-O-High,1,charismatic,"['charismatic', 'magnetic']"
E-High-N-Low-A-Low-C-High-O-High,2,vibrant,"['vibrant', 'vivacious']"
E-High-N-Low-A-Low-C-High-O-High,3,adventurous,"['adventurous', 'adventuresome']"
E-High-N-Low-A-Low-C-High-O-High,4,confident,"['positive', 'convinced', 'confident']"
E-High-N-Low-A-Low-C-High-O-High,5,lively,"['lively', 'alert', 'brisk', 'racy']"
E-High-N-Low-A-Low-C-High-O-High,6,assertive,"['assertive', 'self-assertive', 'self-asserting']"
E-High-N-Low-A-Low-C-High-O-High,7,imaginative,"['imaginative', 'inventive']"
E-High-N-Low-A-Low-C-High-O-High,8,enthusiastic,['enthusiastic']
E-High-N-Low-A-Low-C-High-O-High,9,unpredictable,"['unpredictable', 'irregular']"
E-High-N-Low-A-Low-C-High-O-High,10,dynamic,"['dynamic', 'active', 'dynamical']"
E-High-N-Low-A-Low-C-Low-O-High,1,vibrant,"['vibrant', 'vivacious']"
E-High-N-Low-A-Low-C-Low-O-High,2,adventurous,"['adventurous', 'adventuresome']"
E-High-N-Low-A-Low-C-Low-O-High,3,charismatic,"['charismatic', 'magnetic']"
E-High-N-Low-A-Low-C-Low-O-High,4,expressive,['expressive']
E-High-N-Low-A-Low-C-Low-O-High,5,confident,"['positive', 'convinced', 'confident']"
E-High-N-Low-A-Low-C-Low-O-High,6,impulsive,"['unprompted', 'driving', 'impulsive']"
E-High-N-Low-A-Low-C-Low-O-High,7,artistic,"['esthetic', 'aesthetic', 'artistic']"
E-High-N-Low-A-Low-C-Low-O-High,8,enthusiastic,['enthusiastic']
E-High-N-Low-A-Low-C-Low-O-High,9,unpredictable,"['unpredictable', 'irregular']"
E-High-N-Low-A-Low-C-Low-O-High,10,authentic,"['unquestionable', 'bona_fide', 'authentic', 'reliable']"
E-High-N-High-A-High-C-High-O-High,1,vibrant,"['vibrant', 'vivacious']"
E-High-N-High-A-High-C-High-O-High,2,charismatic,"['charismatic', 'magnetic']"
E-High-N-High-A-High-C-High-O-High,3,adventurous,"['adventurous', 'adventuresome']"
E-High-N-High-A-High-C-High-O-High,4,expressive,['expressive']
E-High-N-High-A-High-C-High-O-High,5,social,"['societal', 'social']"
E-High-N-High-A-High-C-High-O-High,6,enthusiastic,['enthusiastic']
E-High-N-High-A-High-C-High-O-High,7,impulsive,"['unprompted', 'driving', 'impulsive']"
E-High-N-High-A-High-C-High-O-High,8,dramatic,"['spectacular', 'striking', 'dramatic']"
E-High-N-High-A-High-C-High-O-High,9,artistic,"['esthetic', 'aesthetic', 'artistic']"
E-High-N-High-A-High-C-High-O-High,10,unpredictable,"['unpredictable', 'irregular']"
E-Low-N-High-A-High-C-High-O-Low,1,reserved,['reserved']
E-Low-N-High-A-High-C-High-O-Low,2,anxious,"['dying', 'nervous', 'anxious', 'queasy']"
E-Low-N-High-A-High-C-High-O-Low,3,cautious,"['conservative', 'cautious']"
E-Low-N-High-A-High-C-High-O-Low,4,perfectionistic,[]
E-Low-N-High-A-High-C-High-O-Low,5,hypersensitive,"['hypersensitive', 'allergic', 'hypersensitised', 'hypersensitized', 'sensitized']"
E-Low-N-High-A-High-C-High-O-Low,6,self-effacing,"['reticent', 'self-effacing', 'retiring']"
E-Low-N-High-A-High-C-High-O-Low,7,overly,[]
E-Low-N-High-A-High-C-High-O-Low,8,reactive,"['responsive', 'reactive']"
E-Low-N-High-A-High-C-High-O-Low,9,loyal,"['loyal', 'patriotic', 'firm']"
E-Low-N-High-A-High-C-High-O-Low,10,introspective,"['introverted', 'self-examining', 'introspective']"
E-High-N-High-A-Low-C-Low-O-Low,1,charismatic,"['charismatic', 'magnetic']"
E-High-N-High-A-Low-C-Low-O-Low,2,unpredictable,"['unpredictable', 'irregular']"
E-High-N-High-A-Low-C-Low-O-Low,3,boisterous,"['boisterous', 'robustious', 'rambunctious', 'rumbustious', 'unruly']"
E-High-N-High-A-Low-C-Low-O-Low,4,self-centered,"['egoistic', 'self-centered', 'egoistical', 'egocentric', 'self-centred']"
E-High-N-High-A-Low-C-Low-O-Low,5,irritable,"['cranky', 'fractious', 'peevish', 'nettlesome', 'irritable']"
E-High-N-High-A-Low-C-Low-O-Low,6,rebellious,"['rebellious', 'malcontent', 'disaffected', 'ill-affected']"
E-High-N-High-A-Low-C-Low-O-Low,7,volatile,"['fickle', 'explosive', 'volatile']"
E-High-N-High-A-Low-C-Low-O-Low,8,impetuous,"['impulsive', 'impetuous', 'madcap', 'tearaway', 'hotheaded']"
E-High-N-High-A-Low-C-Low-O-Low,9,disorganized,"['disorganized', 'disorganised']"
E-High-N-High-A-Low-C-Low-O-Low,10,intense,"['intense', 'acute', 'vivid']"
E-High-N-Low-A-High-C-High-O-Low,1,outgoing,"['extroverted', 'outgoing', 'forthcoming']"
E-High-N-Low-A-High-C-High-O-Low,2,energetic,"['gumptious', 'up-and-coming', 'industrious', 'energetic']"
E-High-N-Low-A-High-C-High-O-Low,3,assertive,"['assertive', 'self-assertive', 'self-asserting']"
E-High-N-Low-A-High-C-High-O-Low,4,affable,"['cordial', 'amiable', 'genial', 'affable']"
E-High-N-Low-A-High-C-High-O-Low,5,resilient,"['lively', 'resilient', 'live', 'bouncy']"
E-High-N-Low-A-High-C-High-O-Low,6,traditional,['traditional']
E-High-N-Low-A-High-C-High-O-Low,7,reliable,"['honest', 'dependable', 'reliable']"
E-High-N-Low-A-High-C-High-O-Low,8,sociable,['sociable']
E-High-N-Low-A-High-C-High-O-Low,9,enthusiastic,['enthusiastic']
E-High-N-Low-A-High-C-High-O-Low,10,confident,"['positive', 'convinced', 'confident']"
E-Low-N-High-A-High-C-Low-O-Low,1,reserved,['reserved']
E-Low-N-High-A-High-C-Low-O-Low,2,anxious,"['dying', 'nervous', 'anxious', 'queasy']"
E-Low-N-High-A-High-C-Low-O-Low,3,depressive,[]
E-Low-N-High-A-High-C-Low-O-Low,4,cautious,"['conservative', 'cautious']"
E-Low-N-High-A-High-C-Low-O-Low,5,self-doubting,[]
E-Low-N-High-A-High-C-Low-O-Low,6,overly,[]
E-Low-N-High-A-High-C-Low-O-Low,7,melancholic,"['melancholy', 'melancholic']"
E-Low-N-High-A-High-C-Low-O-Low,8,impulsive,"['unprompted', 'driving', 'impulsive']"
E-Low-N-High-A-High-C-Low-O-Low,9,disorganized,"['disorganized', 'disorganised']"
E-Low-N-High-A-High-C-Low-O-Low,10,vulnerable,['vulnerable']
E-High-N-Low-A-High-C-Low-O-High,1,vibrant,"['vibrant', 'vivacious']"
E-High-N-Low-A-High-C-Low-O-High,2,charismatic,"['charismatic', 'magnetic']"
E-High-N-Low-A-High-C-Low-O-High,3,adventurous,"['adventurous', 'adventuresome']"
E-High-N-Low-A-High-C-Low-O-High,4,affable,"['cordial', 'amiable', 'genial', 'affable']"
E-High-N-Low-A-High-C-Low-O-High,5,effervescent,"['effervescent', 'sparkling', 'bubbling']"
E-High-N-Low-A-High-C-Low-O-High,6,unpredictable,"['unpredictable', 'irregular']"
E-High-N-Low-A-High-C-Low-O-High,7,imaginative,"['imaginative', 'inventive']"
E-High-N-Low-A-High-C-Low-O-High,8,enthusiastic,['enthusiastic']
E-High-N-Low-A-High-C-Low-O-High,9,social,"['societal', 'social']"
E-High-N-Low-A-High-C-Low-O-High,10,unbridled,"['unchecked', 'unbridled', 'uncurbed', 'ungoverned']"
E-Low-N-High-A-Low-C-High-O-Low,1,reserved,['reserved']
E-Low-N-High-A-Low-C-High-O-Low,2,analytical,"['analytical', 'analytic']"
E-Low-N-High-A-Low-C-High-O-Low,3,perfectionistic,[]
E-Low-N-High-A-Low-C-High-O-Low,4,introspective,"['introverted', 'self-examining', 'introspective']"
E-Low-N-High-A-Low-C-High-O-Low,5,cautious,"['conservative', 'cautious']"
E-Low-N-High-A-Low-C-High-O-Low,6,competitive,"['free-enterprise', 'competitory', 'competitive', 'private-enterprise']"
E-Low-N-High-A-Low-C-High-O-Low,7,skeptical,"['skeptical', 'disbelieving', 'sceptical', 'doubting', 'unbelieving']"
E-Low-N-High-A-Low-C-High-O-Low,8,traditional,['traditional']
E-Low-N-High-A-Low-C-High-O-Low,9,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
E-Low-N-High-A-Low-C-High-O-Low,10,intense,"['intense', 'acute', 'vivid']"
E-Low-N-Low-A-High-C-High-O-High,1,refined,"['processed', 'refined', 'polished']"
E-Low-N-Low-A-High-C-High-O-High,2,introspective,"['introverted', 'self-examining', 'introspective']"
E-Low-N-Low-A-High-C-High-O-High,3,compassionate,['compassionate']
E-Low-N-Low-A-High-C-High-O-High,4,disciplined,['disciplined']
E-Low-N-Low-A-High-C-High-O-High,5,creative,"['creative', 'originative']"
E-Low-N-Low-A-High-C-High-O-High,6,sincere,"['sincere', 'solemn', 'earnest']"
E-Low-N-Low-A-High-C-High-O-High,7,patient,['patient']
E-Low-N-Low-A-High-C-High-O-High,8,empathetic,"['empathic', 'empathetic']"
E-Low-N-Low-A-High-C-High-O-High,9,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
E-Low-N-Low-A-High-C-High-O-High,10,enlightened,"['enlightened', 'educated']"
E-Low-N-High-A-Low-C-High-O-High,1,introspective,"['introverted', 'self-examining', 'introspective']"
E-Low-N-High-A-Low-C-High-O-High,2,anxious,"['dying', 'nervous', 'anxious', 'queasy']"
E-Low-N-High-A-Low-C-High-O-High,3,reserve,[]
E-Low-N-High-A-Low-C-High-O-High,4,perfectionistic,[]
E-Low-N-High-A-Low-C-High-O-High,5,intellectually,[]
E-Low-N-High-A-Low-C-High-O-High,6,creative,"['creative', 'originative']"
E-Low-N-High-A-Low-C-High-O-High,7,cautious,"['conservative', 'cautious']"
E-Low-N-High-A-Low-C-High-O-High,8,competitive,"['free-enterprise', 'competitory', 'competitive', 'private-enterprise']"
E-Low-N-High-A-Low-C-High-O-High,9,self-critical,[]
E-Low-N-High-A-Low-C-High-O-High,10,emotionally,[]
E-High-N-Low-A-Low-C-Low-O-Low,1,charismatic,"['charismatic', 'magnetic']"
E-High-N-Low-A-Low-C-Low-O-Low,2,effervescent,"['effervescent', 'sparkling', 'bubbling']"
E-High-N-Low-A-Low-C-Low-O-Low,3,assertive,"['assertive', 'self-assertive', 'self-asserting']"
E-High-N-Low-A-Low-C-Low-O-Low,4,boisterous,"['boisterous', 'robustious', 'rambunctious', 'rumbustious', 'unruly']"
E-High-N-Low-A-Low-C-Low-O-Low,5,impulsive,"['unprompted', 'driving', 'impulsive']"
E-High-N-Low-A-Low-C-Low-O-Low,6,confident,"['positive', 'convinced', 'confident']"
E-High-N-Low-A-Low-C-Low-O-Low,7,reckless,"['foolhardy', 'reckless', 'rash', 'heady', 'heedless']"
E-High-N-Low-A-Low-C-Low-O-Low,8,blunt,"['forthright', 'blunt', 'candid']"
E-High-N-Low-A-Low-C-Low-O-Low,9,competitive,"['free-enterprise', 'competitory', 'competitive', 'private-enterprise']"
E-High-N-Low-A-Low-C-Low-O-Low,10,unpredictable,"['unpredictable', 'irregular']"
E-Low-N-Low-A-Low-C-Low-O-Low,1,reserved,['reserved']
E-Low-N-Low-A-Low-C-Low-O-Low,2,cautious,"['conservative', 'cautious']"
E-Low-N-Low-A-Low-C-Low-O-Low,3,impulsive,"['unprompted', 'driving', 'impulsive']"
E-Low-N-Low-A-Low-C-Low-O-Low,4,traditional,['traditional']
E-Low-N-Low-A-Low-C-Low-O-Low,5,conservative,"['button-down', 'cautious', 'conservative']"
E-Low-N-Low-A-Low-C-Low-O-Low,6,skeptical,"['skeptical', 'disbelieving', 'sceptical', 'doubting', 'unbelieving']"
E-Low-N-Low-A-Low-C-Low-O-Low,7,competitive,"['free-enterprise', 'competitory', 'competitive', 'private-enterprise']"
E-Low-N-Low-A-Low-C-Low-O-Low,8,disorganized,"['disorganized', 'disorganised']"
E-Low-N-Low-A-Low-C-Low-O-Low,9,emotionally,[]
E-Low-N-Low-A-Low-C-Low-O-Low,10,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
E-Low-N-Low-A-High-C-High-O-Low,1,reserved,['reserved']
E-Low-N-Low-A-High-C-High-O-Low,2,cautious,"['conservative', 'cautious']"
E-Low-N-Low-A-High-C-High-O-Low,3,calm,"['calm', 'tranquil', 'serene', 'unagitated']"
E-Low-N-Low-A-High-C-High-O-Low,4,even-tempered,"['good-tempered', 'equable', 'even-tempered', 'placid']"
E-Low-N-Low-A-High-C-High-O-Low,5,warm,"['affectionate', 'fond', 'warm']"
E-Low-N-Low-A-High-C-High-O-Low,6,cooperative,"['concerted', 'conjunctive', 'cooperative', 'conjunct']"
E-Low-N-Low-A-High-C-High-O-Low,7,reliable,"['honest', 'dependable', 'reliable']"
E-Low-N-Low-A-High-C-High-O-Low,8,hardworking,"['untiring', 'hardworking', 'industrious', 'tireless']"
E-Low-N-Low-A-High-C-High-O-Low,9,traditional,['traditional']
E-Low-N-Low-A-High-C-High-O-Low,10,disciplined,['disciplined']
E-Low-N-Low-A-Low-C-High-O-High,1,rational,"['rational', 'intellectual', 'noetic']"
E-Low-N-Low-A-Low-C-High-O-High,2,disciplined,['disciplined']
E-Low-N-Low-A-Low-C-High-O-High,3,perceptive,['perceptive']
E-Low-N-Low-A-Low-C-High-O-High,4,analytical,"['analytical', 'analytic']"
E-Low-N-Low-A-Low-C-High-O-High,5,resilient,"['lively', 'resilient', 'live', 'bouncy']"
E-Low-N-Low-A-Low-C-High-O-High,6,independent,"['self-governing', 'autonomous', 'independent', 'sovereign']"
E-Low-N-Low-A-Low-C-High-O-High,7,cerebral,"['intellectual', 'cerebral']"
E-Low-N-Low-A-Low-C-High-O-High,8,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
E-Low-N-Low-A-Low-C-High-O-High,9,innovative,"['forward-looking', 'innovative', 'modern', 'advanced']"
E-Low-N-Low-A-Low-C-High-O-High,10,reflective,"['meditative', 'brooding', 'musing', 'contemplative', 'broody']"
E-High-N-Low-A-High-C-Low-O-Low,1,effervescent,"['effervescent', 'sparkling', 'bubbling']"
E-High-N-Low-A-High-C-Low-O-Low,2,charismatic,"['charismatic', 'magnetic']"
E-High-N-Low-A-High-C-Low-O-Low,3,outgoing,"['extroverted', 'outgoing', 'forthcoming']"
E-High-N-Low-A-High-C-Low-O-Low,4,enthusiastic,['enthusiastic']
E-High-N-Low-A-High-C-Low-O-Low,5,assertive,"['assertive', 'self-assertive', 'self-asserting']"
E-High-N-Low-A-High-C-Low-O-Low,6,spontaneous,"['self-generated', 'ad-lib', 'unwritten', 'spontaneous']"
E-High-N-Low-A-High-C-Low-O-Low,7,warm-hearted,[]
E-High-N-Low-A-High-C-Low-O-Low,8,sociable,['sociable']
E-High-N-Low-A-High-C-Low-O-Low,9,adventurous,"['adventurous', 'adventuresome']"
E-High-N-Low-A-High-C-Low-O-Low,10,lively,"['lively', 'alert', 'brisk', 'racy']"
E-High-N-High-A-Low-C-High-O-Low,1,voluble,['voluble']
