Label,Num,Adjectives,Synonyms
M-Low,7,principled,['principled']
M-Low,8,uncompromising,"['inflexible', 'uncompromising', 'sturdy']"
M-Low,9,genuine,"['genuine', 'true', 'unfeigned', 'echt']"
M-Low,10,impartial,"['unprejudiced', 'impartial']"
P-High,1,reckless,"['reckless', 'foolhardy', 'rash', 'heady', 'heedless']"
P-High,2,dissolute,"['degenerate', 'degraded', 'debauched', 'dissipated', 'dissolute']"
P-High,3,unpredictable,"['irregular', 'unpredictable']"
P-High,4,ruthless,"['unpitying', 'pitiless', 'remorseless', 'ruthless']"
P-High,5,nonconformist,"['unconformist', 'nonconforming', 'nonconformist']"
P-High,6,adrenaline-seeking,[]
P-High,7,emotionally,[]
P-High,8,antisocial,"['antisocial', 'asocial']"
P-High,9,thrill-hungry,[]
P-High,10,amoral,[]
N-Low,1,unassuming,"['retiring', 'unassuming']"
N-Low,2,modest,"['modest', 'small']"
N-Low,3,self-effacing,"['self-effacing', 'reticent', 'retiring']"
N-Low,4,unpretentious,"['unpretending', 'unpretentious', 'understated', 'unostentatious']"
N-Low,5,low-key,"['low-key', 'low-keyed', 'subdued']"
N-Low,6,demure,"['coy', 'demure', 'overmodest']"
N-Low,7,unobtrusive,"['unnoticeable', 'unobtrusive']"
N-Low,8,unostentatious,"['unpretending', 'unpretentious', 'understated', 'unostentatious']"
N-Low,9,unassuming,"['retiring', 'unassuming']"
N-Low,10,subdued,"['low-key', 'muted', 'hushed', 'quiet', 'subdued']"
M-Low-N-High-P-High,1,confidently,[]
M-Low-N-High-P-High,2,impulsive,"['driving', 'impulsive', 'unprompted']"
M-Low-N-High-P-High,3,direct,"['lineal', 'direct', 'unmediated']"
M-Low-N-High-P-High,4,authentic,"['unquestionable', 'bona_fide', 'authentic', 'reliable']"
M-Low-N-High-P-High,5,dominating,"['commanding', 'dominating', 'ascendent', 'ascendant']"
M-Low-N-High-P-High,6,emotionally,[]
M-Low-N-High-P-High,7,self-aggrandizing,"['self-aggrandising', 'self-aggrandizing', 'braggart', 'bragging', 'boastful']"
M-Low-N-High-P-High,8,unapologetic,['unapologetic']
M-Low-N-High-P-High,9,thrill-seeking,[]
M-Low-N-High-P-High,10,unconstrained,['unconstrained']
M-High-N-High-P-Low,1,strategic,"['strategical', 'strategic']"
M-High-N-High-P-Low,2,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High-N-High-P-Low,3,astute,"['astute', 'sharp', 'shrewd']"
M-High-N-High-P-Low,4,cunning,"['cunning', 'cute', 'crafty', 'dodgy']"
M-High-N-High-P-Low,5,ambitious,"['challenging', 'ambitious']"
M-High-N-High-P-Low,6,charismatic,"['magnetic', 'charismatic']"
M-High-N-High-P-Low,7,self-assured,"['self-confident', 'self-assured']"
M-High-N-High-P-Low,8,adaptable,['adaptable']
M-High-N-High-P-Low,9,perceptive,['perceptive']
M-High-N-High-P-Low,10,discerning,"['discerning', 'discreet', 'apprehensive']"
M-Low-N-High-P-Low,1,authentic,"['unquestionable', 'bona_fide', 'authentic', 'reliable']"
M-Low-N-High-P-Low,2,sincere,"['solemn', 'earnest', 'sincere']"
M-Low-N-High-P-Low,3,empathetic,"['empathic', 'empathetic']"
M-Low-N-High-P-Low,4,confident,"['positive', 'convinced', 'confident']"
M-Low-N-High-P-Low,5,idealistic,"['ideal', 'idealistic', 'elevated', 'sublime', 'exalted']"
M-Low-N-High-P-Low,6,self-assured,"['self-confident', 'self-assured']"
M-Low-N-High-P-Low,7,compassionate,['compassionate']
M-Low-N-High-P-Low,8,reflective,"['musing', 'contemplative', 'meditative', 'broody', 'brooding']"
M-Low-N-High-P-Low,9,generous,['generous']
M-Low-N-High-P-Low,10,introspective,"['introverted', 'introspective', 'self-examining']"
M-High-N-High-P-High,1,cunning,"['cunning', 'cute', 'crafty', 'dodgy']"
M-High-N-High-P-High,2,amoral,[]
M-High-N-High-P-High,3,dominating,"['commanding', 'dominating', 'ascendent', 'ascendant']"
M-High-N-High-P-High,4,self-aggrandizing,"['self-aggrandising', 'self-aggrandizing', 'braggart', 'bragging', 'boastful']"
M-High-N-High-P-High,5,impulsive,"['driving', 'impulsive', 'unprompted']"
M-High-N-High-P-High,6,emotionally,[]
M-High-N-High-P-High,7,superior,"['superscript', 'superior']"
M-High-N-High-P-High,8,manipulative,['manipulative']
M-High-N-High-P-High,9,ruthless,"['unpitying', 'pitiless', 'remorseless', 'ruthless']"
M-High-N-High-P-High,10,unscrupulous,['unscrupulous']
M-High-N-Low-P-Low,1,strategic,"['strategical', 'strategic']"
M-High-N-Low-P-Low,2,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High-N-Low-P-Low,3,cautious,"['conservative', 'cautious']"
M-High-N-Low-P-Low,4,empathetic,"['empathic', 'empathetic']"
M-High-N-Low-P-Low,5,humble,"['small', 'humble', 'modest', 'low', 'lowly']"
M-High-N-Low-P-Low,6,principled,['principled']
M-High-N-Low-P-Low,7,perceptive,['perceptive']
M-High-N-Low-P-Low,8,resourceful,['resourceful']
M-High-N-Low-P-Low,9,mindful,"['aware', 'mindful']"
M-High-N-Low-P-Low,10,discerning,"['discerning', 'discreet', 'apprehensive']"
M-Low-N-Low-P-High,1,blunt,"['forthright', 'candid', 'blunt']"
M-Low-N-Low-P-High,2,uncompromising,"['inflexible', 'uncompromising', 'sturdy']"
M-Low-N-Low-P-High,3,ruthless,"['unpitying', 'pitiless', 'remorseless', 'ruthless']"
M-Low-N-Low-P-High,4,impulsive,"['driving', 'impulsive', 'unprompted']"
M-Low-N-Low-P-High,5,thrill-seeking,[]
M-Low-N-Low-P-High,6,detached,"['detached', 'isolated', 'uninvolved', 'degage']"
M-Low-N-Low-P-High,7,unapologetic,['unapologetic']
M-Low-N-Low-P-High,8,reckless,"['reckless', 'foolhardy', 'rash', 'heady', 'heedless']"
M-Low-N-Low-P-High,9,emotionally,[]
M-Low-N-Low-P-High,10,unconventional,"['unconventional', 'improper', 'unlawful']"
M-Low-N-Low-P-Low,1,authentic,"['unquestionable', 'bona_fide', 'authentic', 'reliable']"
M-Low-N-Low-P-Low,2,compassionate,['compassionate']
M-Low-N-Low-P-Low,3,humble,"['small', 'humble', 'modest', 'low', 'lowly']"
M-Low-N-Low-P-Low,4,introspective,"['introverted', 'introspective', 'self-examining']"
M-Low-N-Low-P-Low,5,mindful,"['aware', 'mindful']"
M-Low-N-Low-P-Low,6,nurturing,[]
M-Low-N-Low-P-Low,7,reliable,"['reliable', 'dependable', 'honest']"
M-Low-N-Low-P-Low,8,selfless,"['altruistic', 'selfless']"
M-Low-N-Low-P-Low,9,sincere,"['solemn', 'earnest', 'sincere']"
M-Low-N-Low-P-Low,10,unassuming,"['retiring', 'unassuming']"
M-High-N-Low-P-High,1,cunning,"['cunning', 'cute', 'crafty', 'dodgy']"
M-High-N-Low-P-High,2,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High-N-Low-P-High,3,unscrupulous,['unscrupulous']
M-High-N-Low-P-High,4,strategic,"['strategical', 'strategic']"
M-High-N-Low-P-High,5,detached,"['detached', 'isolated', 'uninvolved', 'degage']"
M-High-N-Low-P-High,6,impulsive,"['driving', 'impulsive', 'unprompted']"
M-High-N-Low-P-High,7,thrill-seeking,[]
M-High-N-Low-P-High,8,manipulative,['manipulative']
M-High-N-Low-P-High,9,acalculous,[]
M-High-N-Low-P-High,10,enigmatic,"['enigmatical', 'puzzling', 'oracular', 'enigmatic']"
