Label,Num,Adjectives,Synonyms
M-Low-N-High-P-Low,3,conscientious,"['conscientious', 'painstaking', 'scrupulous']"
M-Low-N-High-P-Low,4,confident,"['confident', 'convinced', 'positive']"
M-Low-N-High-P-Low,5,straightforward,"['straight', 'straightforward', 'aboveboard', 'square']"
M-Low-N-High-P-Low,6,idealistic,"['exalted', 'idealistic', 'elevated', 'sublime', 'ideal']"
M-Low-N-High-P-Low,7,self-assured,"['self-assured', 'self-confident']"
M-Low-N-High-P-Low,8,reflective,"['meditative', 'broody', 'contemplative', 'musing', 'brooding']"
M-Low-N-High-P-Low,9,noble,"['baronial', 'imposing', 'noble', 'stately']"
M-Low-N-High-P-Low,10,unassuming,"['unassuming', 'retiring']"
M-High-N-High-P-High,1,calculating,"['calculating', 'shrewd', 'scheming', 'calculative', 'conniving']"
M-High-N-High-P-High,2,charismatic,"['charismatic', 'magnetic']"
M-High-N-High-P-High,3,deceptive,"['deceptive', 'delusory', 'shoddy', 'misleading']"
M-High-N-High-P-High,4,dominant,"['dominant', 'predominant', 'prevalent', 'prevailing']"
M-High-N-High-P-High,5,egotistical,"['self-loving', 'conceited', 'narcissistic', 'egotistical', 'egotistic']"
M-High-N-High-P-High,6,impulsive,"['impulsive', 'driving', 'unprompted']"
M-High-N-High-P-High,7,manipulative,['manipulative']
M-High-N-High-P-High,8,ruthless,"['ruthless', 'pitiless', 'remorseless', 'unpitying']"
M-High-N-High-P-High,9,scheming,"['calculating', 'shrewd', 'scheming', 'calculative', 'conniving']"
M-High-N-High-P-High,10,unscrupulous,['unscrupulous']
M-High-N-Low-P-Low,1,strategic,"['strategical', 'strategic']"
M-High-N-Low-P-Low,2,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High-N-Low-P-Low,3,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
M-High-N-Low-P-Low,4,discerning,"['discerning', 'apprehensive', 'discreet']"
M-High-N-Low-P-Low,5,adaptable,['adaptable']
M-High-N-Low-P-Low,6,tactful,"['tactful', 'kid-glove']"
M-High-N-Low-P-Low,7,self-aware,"['self-aware', 'self-conscious']"
M-High-N-Low-P-Low,8,empathetic,"['empathic', 'empathetic']"
M-High-N-Low-P-Low,9,cautious,"['conservative', 'cautious']"
M-High-N-Low-P-Low,10,responsible,"['creditworthy', 'responsible', 'responsible_for']"
M-Low-N-Low-P-High,1,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low-N-Low-P-High,2,direct,"['direct', 'unmediated', 'lineal']"
M-Low-N-Low-P-High,3,impulsive,"['impulsive', 'driving', 'unprompted']"
M-Low-N-Low-P-High,4,uncompromising,"['inflexible', 'sturdy', 'uncompromising']"
M-Low-N-Low-P-High,5,emotionally,[]
M-Low-N-Low-P-High,6,thrill-seeking,[]
M-Low-N-Low-P-High,7,sincere,"['solemn', 'earnest', 'sincere']"
M-Low-N-Low-P-High,8,unassuming,"['unassuming', 'retiring']"
M-Low-N-Low-P-High,9,nonconformist,"['nonconforming', 'unconformist', 'nonconformist']"
M-Low-N-Low-P-High,10,unpredictable,"['unpredictable', 'irregular']"
M-Low-N-Low-P-Low,1,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low-N-Low-P-Low,2,compassionate,['compassionate']
M-Low-N-Low-P-Low,3,humane,"['humanistic', 'humanist', 'humane']"
M-Low-N-Low-P-Low,4,modest,"['modest', 'small']"
M-Low-N-Low-P-Low,5,reliable,"['honest', 'reliable', 'dependable']"
M-Low-N-Low-P-Low,6,sincere,"['solemn', 'earnest', 'sincere']"
M-Low-N-Low-P-Low,7,unassuming,"['unassuming', 'retiring']"
M-Low-N-Low-P-Low,8,virtuous,"['virtuous', 'virginal', 'virgin', 'vestal', 'pure']"
M-Low-N-Low-P-Low,9,wise,"['wise', 'knowing', 'judicious', 'heady']"
M-Low-N-Low-P-Low,10,selfless,"['altruistic', 'selfless']"
M-High-N-Low-P-High,1,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
M-High-N-Low-P-High,2,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High-N-Low-P-High,3,enigmatic,"['oracular', 'enigmatical', 'puzzling', 'enigmatic']"
M-High-N-Low-P-High,4,detached,"['isolated', 'detached', 'uninvolved', 'degage']"
M-High-N-Low-P-High,5,impulsive,"['impulsive', 'driving', 'unprompted']"
M-High-N-Low-P-High,6,thrill-seeking,[]
M-High-N-Low-P-High,7,ambitious,"['ambitious', 'challenging']"
M-High-N-Low-P-High,8,calculating,"['calculating', 'shrewd', 'scheming', 'calculative', 'conniving']"
M-High-N-Low-P-High,9,unconventional,"['unlawful', 'improper', 'unconventional']"
M-High-N-Low-P-High,10,chameleon-like,[]
