Label,Num,Adjectives,Synonyms
M-Low,3,genuine,"['true', 'genuine', 'unfeigned', 'echt']"
M-Low,4,straightforward,"['straight', 'straightforward', 'aboveboard', 'square']"
M-Low,5,integrity-driven,[]
M-Low,6,compassionate,['compassionate']
M-Low,7,unflinching,"['unintimidated', 'unflinching', 'unshrinking', 'unblinking']"
M-Low,8,principled,['principled']
M-Low,9,transparent,"['crystal_clear', 'crystalline', 'lucid', 'limpid', 'pellucid']"
M-Low,10,reliable,"['honest', 'reliable', 'dependable']"
P-High,1,reckless,"['reckless', 'heady', 'rash', 'heedless', 'foolhardy']"
P-High,2,dissociative,['dissociative']
P-High,3,unpredictable,"['unpredictable', 'irregular']"
P-High,4,manic,"['manic', 'frenzied']"
P-High,5,self-centered,"['self-centered', 'egoistic', 'egoistical', 'self-centred', 'egocentric']"
P-High,6,thrill-hungry,[]
P-High,7,antisocial,"['asocial', 'antisocial']"
P-High,8,adrenaline-fueled,[]
P-High,9,emotionally,[]
P-High,10,chaotic,"['helter-skelter', 'disorderly', 'chaotic']"
N-Low,1,unassuming,"['unassuming', 'retiring']"
N-Low,2,modest,"['modest', 'small']"
N-Low,3,self-effacing,"['reticent', 'self-effacing', 'retiring']"
N-Low,4,unpretentious,"['unostentatious', 'understated', 'unpretending', 'unpretentious']"
N-Low,5,demure,"['overmodest', 'demure', 'coy']"
N-Low,6,low-key,"['low-keyed', 'subdued', 'low-key']"
N-Low,7,unobtrusive,"['unobtrusive', 'unnoticeable']"
N-Low,8,modestly,[]
N-Low,9,unassuming,"['unassuming', 'retiring']"
N-Low,10,unostentatious,"['unostentatious', 'understated', 'unpretending', 'unpretentious']"
M-Low-N-High-P-High,1,unapologetic,['unapologetic']
M-Low-N-High-P-High,2,confident,"['confident', 'convinced', 'positive']"
M-Low-N-High-P-High,3,impulsive,"['impulsive', 'driving', 'unprompted']"
M-Low-N-High-P-High,4,dominant,"['dominant', 'predominant', 'prevalent', 'prevailing']"
M-Low-N-High-P-High,5,sincere,"['solemn', 'earnest', 'sincere']"
M-Low-N-High-P-High,6,thrill-seeking,[]
M-Low-N-High-P-High,7,emotionally,[]
M-Low-N-High-P-High,8,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low-N-High-P-High,9,self-assured,"['self-assured', 'self-confident']"
M-Low-N-High-P-High,10,uninhibited,['uninhibited']
M-High-N-High-P-Low,1,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
M-High-N-High-P-Low,2,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High-N-High-P-Low,3,ambitious,"['ambitious', 'challenging']"
M-High-N-High-P-Low,4,strategic,"['strategical', 'strategic']"
M-High-N-High-P-Low,5,adaptable,['adaptable']
M-High-N-High-P-Low,6,confident,"['confident', 'convinced', 'positive']"
M-High-N-High-P-Low,7,empathetic,"['empathic', 'empathetic']"
M-High-N-High-P-Low,8,cautious,"['conservative', 'cautious']"
M-High-N-High-P-Low,9,charismatic,"['charismatic', 'magnetic']"
M-High-N-High-P-Low,10,discerning,"['discerning', 'apprehensive', 'discreet']"
M-Low-N-High-P-Low,1,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low-N-High-P-Low,2,empathetic,"['empathic', 'empathetic']"
M-Low-N-High-P-Low,3,self-assured,"['self-assured', 'self-confident']"
M-Low-N-High-P-Low,4,straightforward,"['straight', 'straightforward', 'aboveboard', 'square']"
M-Low-N-High-P-Low,5,compassionate,['compassionate']
M-Low-N-High-P-Low,6,reflective,"['meditative', 'broody', 'contemplative', 'musing', 'brooding']"
M-Low-N-High-P-Low,7,idealistic,"['exalted', 'idealistic', 'elevated', 'sublime', 'ideal']"
M-Low-N-High-P-Low,8,humble,"['low', 'small', 'modest', 'humble', 'lowly']"
M-Low-N-High-P-Low,9,genuine,"['true', 'genuine', 'unfeigned', 'echt']"
M-Low-N-High-P-Low,10,conscientious,"['conscientious', 'painstaking', 'scrupulous']"
M-High-N-High-P-High,1,calculating,"['calculating', 'shrewd', 'scheming', 'calculative', 'conniving']"
M-High-N-High-P-High,2,scheming,"['calculating', 'shrewd', 'scheming', 'calculative', 'conniving']"
M-High-N-High-P-High,3,audacious,"['fearless', 'dauntless', 'brave', 'hardy', 'audacious']"
M-High-N-High-P-High,4,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
M-High-N-High-P-High,5,superficial,"['superficial', 'trivial']"
M-High-N-High-P-High,6,arrogant,"['self-important', 'arrogant', 'chesty']"
M-High-N-High-P-High,7,maneuverable,"['maneuverable', 'manoeuvrable']"
M-High-N-High-P-High,8,detached,"['isolated', 'detached', 'uninvolved', 'degage']"
M-High-N-High-P-High,9,ruthless,"['ruthless', 'pitiless', 'remorseless', 'unpitying']"
M-High-N-High-P-High,10,deceptive,"['deceptive', 'delusory', 'shoddy', 'misleading']"
M-High-N-Low-P-Low,1,strategic,"['strategical', 'strategic']"
M-High-N-Low-P-Low,2,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High-N-Low-P-Low,3,cautious,"['conservative', 'cautious']"
M-High-N-Low-P-Low,4,empathetic,"['empathic', 'empathetic']"
M-High-N-Low-P-Low,5,mindful,"['aware', 'mindful']"
M-High-N-Low-P-Low,6,discerning,"['discerning', 'apprehensive', 'discreet']"
M-High-N-Low-P-Low,7,unassuming,"['unassuming', 'retiring']"
M-High-N-Low-P-Low,8,resourceful,['resourceful']
M-High-N-Low-P-Low,9,compassionate,['compassionate']
M-High-N-Low-P-Low,10,reflective,"['meditative', 'broody', 'contemplative', 'musing', 'brooding']"
M-Low-N-Low-P-High,1,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low-N-Low-P-High,2,unpretentious,"['unostentatious', 'understated', 'unpretending', 'unpretentious']"
M-Low-N-Low-P-High,3,impulsive,"['impulsive', 'driving', 'unprompted']"
M-Low-N-Low-P-High,4,thrill-seeking,[]
M-Low-N-Low-P-High,5,emotionally,[]
M-Low-N-Low-P-High,6,direct,"['direct', 'unmediated', 'lineal']"
M-Low-N-Low-P-High,7,nonconformist,"['nonconforming', 'unconformist', 'nonconformist']"
M-Low-N-Low-P-High,8,adventurous,"['adventurous', 'adventuresome']"
M-Low-N-Low-P-High,9,genuine,"['true', 'genuine', 'unfeigned', 'echt']"
M-Low-N-Low-P-High,10,unapologetic,['unapologetic']
M-Low-N-Low-P-Low,1,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low-N-Low-P-Low,2,compassionate,['compassionate']
M-Low-N-Low-P-Low,3,unassuming,"['unassuming', 'retiring']"
M-Low-N-Low-P-Low,4,sincere,"['solemn', 'earnest', 'sincere']"
M-Low-N-Low-P-Low,5,reflective,"['meditative', 'broody', 'contemplative', 'musing', 'brooding']"
M-Low-N-Low-P-Low,6,altruistic,"['altruistic', 'selfless']"
M-Low-N-Low-P-Low,7,reliable,"['honest', 'reliable', 'dependable']"
M-Low-N-Low-P-Low,8,modest,"['modest', 'small']"
M-Low-N-Low-P-Low,9,empathic,"['empathic', 'empathetic']"
M-Low-N-Low-P-Low,10,principled,['principled']
M-High-N-Low-P-High,1,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
M-High-N-Low-P-High,2,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High-N-Low-P-High,3,enigmatic,"['oracular', 'enigmatical', 'puzzling', 'enigmatic']"
M-High-N-Low-P-High,4,detached,"['isolated', 'detached', 'uninvolved', 'degage']"
M-High-N-Low-P-High,5,unpredictable,"['unpredictable', 'irregular']"
M-High-N-Low-P-High,6,resourceful,['resourceful']
M-High-N-Low-P-High,7,unconventional,"['unlawful', 'improper', 'unconventional']"
M-High-N-Low-P-High,8,emotionally,[]
M-High-N-Low-P-High,9,adaptable,['adaptable']
M-High-N-Low-P-High,10,mysterious,"['cryptical', 'deep', 'inscrutable', 'mysterious', 'cryptic']"
